"longitude","latitude","time","depth","salinity","chlorophyll","dissolved_oxygen","backscatter","temperature","density","ID","date","distance","distance_km","dissolved_oxygen_2"
-126.593064302161,48.6803847467233,2022-08-05 10:03:24,54.5498787172282,32.46146395684,NA,NA,NA,7.70230007171631,1025.46147456777,"CAN_VI_deep",2022-08-05,76203.7576630878,76.2037576630878,NA
-126.593107261778,48.6803648352816,2022-08-05 10:03:35,59.2947229159572,NA,0.180000007152557,NA,0.000120964999950957,NA,NA,"CAN_VI_deep",2022-08-05,76207.5897956664,76.2075897956664,NA
-126.593286911087,48.6802815692526,2022-08-05 10:04:21,64.0395671146862,NA,NA,233.906005859375,NA,NA,NA,"CAN_VI_deep",2022-08-05,76223.6151241648,76.2236151241648,5.36851057744721
-126.593302532767,48.6802743287283,2022-08-05 10:04:25,68.7844113134153,32.939156763127,NA,NA,NA,7.81389999389648,1025.88336297524,"CAN_VI_deep",2022-08-05,76225.0086345599,76.2250086345599,NA
-126.593345492384,48.6802544172866,2022-08-05 10:04:36,73.4007362420091,NA,0.165600001811981,NA,0.000154463006765582,NA,NA,"CAN_VI_deep",2022-08-05,76228.840791093,76.228840791093,NA
-126.593525141693,48.6801711512575,2022-08-05 10:05:22,78.017061170603,NA,NA,195.335998535156,NA,NA,NA,"CAN_VI_deep",2022-08-05,76244.866219735,76.244866219735,4.48326827025835
-126.593540763372,48.6801639107333,2022-08-05 10:05:26,82.6333860991969,33.2340185126526,NA,NA,NA,7.90430021286011,1026.16363403114,"CAN_VI_deep",2022-08-05,76246.2597388357,76.2462597388357,NA
-126.59358372299,48.6801439992915,2022-08-05 10:05:37,87.071303512241,NA,0.108000002801418,NA,0.00013399199815467,NA,NA,"CAN_VI_deep",2022-08-05,76250.0919193081,76.2500919193081,NA
-126.593763372299,48.6800607332625,2022-08-05 10:06:23,91.5092209252852,NA,NA,170.621994018555,NA,NA,NA,"CAN_VI_deep",2022-08-05,76266.1174480284,76.2661174480284,3.91604301167213
-126.593778993978,48.6800534927382,2022-08-05 10:06:27,95.9471383383293,33.3960166414466,NA,NA,NA,7.79939985275269,1026.36630391862,"CAN_VI_deep",2022-08-05,76267.5109758305,76.2675109758305,NA
-126.593821953595,48.6800335812965,2022-08-05 10:06:38,100.260888383633,NA,0.10080000013113,NA,0.000171211999258958,NA,NA,"CAN_VI_deep",2022-08-05,76271.343180226,76.271343180226,NA
-126.594001602905,48.6799503152675,2022-08-05 10:07:24,104.574638428936,NA,NA,157.990997314453,NA,NA,NA,"CAN_VI_deep",2022-08-05,76287.3688089627,76.2873688089627,3.62614177907857
-126.594017224584,48.6799430747432,2022-08-05 10:07:28,108.888388474239,33.5484781138681,NA,NA,NA,7.7613000869751,1026.55010902434,"CAN_VI_deep",2022-08-05,76288.7623454581,76.2887623454581,NA
-126.594060184201,48.6799231633015,2022-08-05 10:07:39,113.337527719797,NA,0.0791999995708466,NA,0.000154463006765582,NA,NA,"CAN_VI_deep",2022-08-05,76292.5945737626,76.2925945737626,NA
-126.59423983351,48.6798398972724,2022-08-05 10:08:25,117.786666965355,NA,NA,147.520004272461,NA,NA,NA,"CAN_VI_deep",2022-08-05,76308.6203024503,76.3086203024503,3.38581602645079
-126.594255455189,48.6798326567481,2022-08-05 10:08:29,122.235806210913,33.6652927730459,NA,NA,NA,7.66790008544922,1026.7160755502,"CAN_VI_deep",2022-08-05,76310.0138476366,76.3100138476366,NA
-126.594298414807,48.6798127453064,2022-08-05 10:08:40,126.62761285225,NA,0.0864000022411346,NA,NA,NA,NA,"CAN_VI_deep",2022-08-05,76313.8460998335,76.3138460998335,NA
-126.594478064116,48.6797294792774,2022-08-05 10:09:26,131.019419493588,NA,NA,136.429000854492,NA,NA,NA,"CAN_VI_deep",2022-08-05,76329.8719284085,76.3298719284085,3.13126006092477
-126.594493685795,48.6797222387531,2022-08-05 10:09:30,135.411226134926,33.7646511446967,NA,NA,NA,7.51919984817505,1026.87563996833,"CAN_VI_deep",2022-08-05,76331.2654822775,76.3312654822775,NA
-126.594536645413,48.6797023273114,2022-08-05 10:09:41,140.436645482269,NA,0.064800001680851,NA,0.000160045994562097,NA,NA,"CAN_VI_deep",2022-08-05,76335.097758352,76.335097758352,NA
-126.594716294722,48.6796190612823,2022-08-05 10:10:27,145.462064829613,NA,NA,125.345001220703,NA,NA,NA,"CAN_VI_deep",2022-08-05,76351.1236867508,76.3511236867508,2.8768648432569
-126.594731916401,48.6796118207581,2022-08-05 10:10:31,150.487484176956,33.835229304744,NA,NA,NA,7.42630004882812,1027.01340075677,"CAN_VI_deep",2022-08-05,76352.5172492984,76.3525172492984,NA
-126.594774876018,48.6795919093163,2022-08-05 10:10:42,154.074615985326,NA,0.0719999969005585,NA,0.000158184993779287,NA,NA,"CAN_VI_deep",2022-08-05,76356.3495492375,76.3563495492375,NA
-126.594954525328,48.6795086432873,2022-08-05 10:11:28,157.661747793697,NA,NA,119.555999755859,NA,NA,NA,"CAN_VI_deep",2022-08-05,76372.3755773945,76.3723755773945,2.74399815827081
-126.594970147007,48.679501402763,2022-08-05 10:11:32,161.248879602067,33.8543223364663,NA,NA,NA,7.36280012130737,1027.08692745743,"CAN_VI_deep",2022-08-05,76373.7691486132,76.3737691486132,NA
-126.595013106624,48.6794814913213,2022-08-05 10:11:43,157.690386135443,NA,0.0575999990105629,NA,0.000154463006765582,NA,NA,"CAN_VI_deep",2022-08-05,76377.6014723999,76.3776014723999,NA
-126.595192755933,48.6793982252922,2022-08-05 10:12:29,154.131892668819,NA,NA,117.724998474121,NA,NA,NA,"CAN_VI_deep",2022-08-05,76393.6276002536,76.3936276002536,2.70197380018639
-126.595208377612,48.679390984768,2022-08-05 10:12:33,150.573399202195,33.8385640920193,NA,NA,NA,7.41550016403198,1027.01794947195,"CAN_VI_deep",2022-08-05,76395.0211801405,76.3950211801405,NA
-126.59525133723,48.6793710733263,2022-08-05 10:12:44,144.486958123134,NA,NA,NA,NA,NA,NA,"CAN_VI_deep",2022-08-05,76398.8535277583,76.3988535277583,NA
-126.595430986539,48.6792878072972,2022-08-05 10:13:30,138.400517044073,NA,NA,123.259002685547,NA,NA,NA,"CAN_VI_deep",2022-08-05,76414.8797552447,76.4148797552447,2.82898789730427
-126.595446608218,48.6792805667729,2022-08-05 10:13:34,132.314075965012,33.7607107580364,NA,NA,NA,7.56430006027222,1026.85180001104,"CAN_VI_deep",2022-08-05,76416.2733437915,76.4162733437915,NA
-126.595489567836,48.6792606553312,2022-08-05 10:13:45,127.951834391237,NA,0.0791999995708466,NA,0.000165628996910527,NA,NA,"CAN_VI_deep",2022-08-05,76420.105715227,76.420105715227,NA
-126.595669217145,48.6791773893022,2022-08-05 10:14:31,123.589592817462,NA,NA,132.671997070312,NA,NA,NA,"CAN_VI_deep",2022-08-05,76436.1320422826,76.4361320422826,3.04503091738151
-126.595684838824,48.6791701487779,2022-08-05 10:14:35,119.227351243687,33.6404682652732,NA,NA,NA,7.6855001449585,1026.68034309807,"CAN_VI_deep",2022-08-05,76437.5256394861,76.4375256394861,NA
-126.595727798441,48.6791502373362,2022-08-05 10:14:46,114.648286829005,NA,0.129600003361702,NA,0.000214015002711676,NA,NA,"CAN_VI_deep",2022-08-05,76441.3580347227,76.4413580347227,NA
-126.595907447751,48.6790669713071,2022-08-05 10:15:32,110.069222414322,NA,NA,142.488006591797,NA,NA,NA,"CAN_VI_deep",2022-08-05,76457.3844612836,76.4573844612836,3.27032376845988
-126.59592306943,48.6790597307829,2022-08-05 10:15:36,105.49015799964,33.5314315038079,NA,NA,NA,7.7596001625061,1026.52145270933,"CAN_VI_deep",2022-08-05,76458.7780671373,76.4587780671373,NA
-126.595966029047,48.6790398193411,2022-08-05 10:15:47,99.910988562663,NA,0.0719999969005585,NA,0.000154463006765582,NA,NA,"CAN_VI_deep",2022-08-05,76462.6104861602,76.4626104861602,NA
-126.596145678356,48.6789565533121,2022-08-05 10:16:33,94.3318191256857,NA,NA,153.981994628906,NA,NA,NA,"CAN_VI_deep",2022-08-05,76478.637012162,76.478637012162,3.53412886456062
-126.596161300035,48.6789493127878,2022-08-05 10:16:37,88.7526496887084,33.3032955974247,NA,NA,NA,7.85930013656616,1026.25228364164,"CAN_VI_deep",2022-08-05,76480.0306266618,76.4800306266618,NA
-126.596204259653,48.6789294013461,2022-08-05 10:16:48,83.4733890892098,NA,0.122400000691414,NA,0.00013585299893748,NA,NA,"CAN_VI_deep",2022-08-05,76483.8630694567,76.4838630694567,NA
-126.596383908962,48.678846135317,2022-08-05 10:17:34,78.1941284897111,NA,NA,173.582000732422,NA,NA,NA,"CAN_VI_deep",2022-08-05,76499.8896948371,76.4998896948371,3.98397981942671
-126.596399530641,48.6788388947928,2022-08-05 10:17:38,72.9148678902125,32.9549459125153,NA,NA,NA,7.81190013885498,1025.91497068685,"CAN_VI_deep",2022-08-05,76501.2833179748,76.5012833179748,NA
-126.596442490259,48.6788189833511,2022-08-05 10:17:49,67.4735542376635,NA,0.151199996471405,NA,0.00013771399972029,NA,NA,"CAN_VI_deep",2022-08-05,76505.1157845257,76.5051157845257,NA
-126.596622139568,48.678735717322,2022-08-05 10:18:35,62.0322405851146,NA,NA,203.106002807617,NA,NA,NA,"CAN_VI_deep",2022-08-05,76521.1425092223,76.5211425092223,4.66160208417758
-126.596637761247,48.6787284767977,2022-08-05 10:18:39,56.5909269325656,32.4962575990861,NA,NA,NA,7.67339992523193,1025.50207508745,"CAN_VI_deep",2022-08-05,76522.5361409952,76.5225361409952,NA
-126.596680720864,48.678708565356,2022-08-05 10:18:50,51.716792170339,NA,0.30239999294281,NA,0.000126547995023429,NA,NA,"CAN_VI_deep",2022-08-05,76526.3686312876,76.5263686312876,NA
-126.596860370174,48.678625299327,2022-08-05 10:19:36,46.8426574081124,NA,NA,261.678009033203,NA,NA,NA,"CAN_VI_deep",2022-08-05,76542.3954552351,76.5423954552351,6.00592171294935
-126.596875991853,48.6786180588027,2022-08-05 10:19:40,41.9685226458858,32.3115080070623,NA,NA,NA,8.0383996963501,1025.23882087625,"CAN_VI_deep",2022-08-05,76543.7890956348,76.5437890956348,NA
-126.59691895147,48.678598147361,2022-08-05 10:19:51,37.2381579261748,NA,0.446399986743927,NA,0.000169350998476148,NA,NA,"CAN_VI_deep",2022-08-05,76547.6216096535,76.5476216096535,NA
-126.597098600779,48.6785148813319,2022-08-05 10:20:37,32.5077932064638,NA,NA,279.151000976562,NA,NA,NA,"CAN_VI_deep",2022-08-05,76563.6485327901,76.5636485327901,6.406954348785
-126.597114222458,48.6785076408077,2022-08-05 10:20:41,27.7774284867527,32.2618563973558,NA,NA,NA,8.86550045013428,1025.01248580775,"CAN_VI_deep",2022-08-05,76565.0421818135,76.5650421818135,NA
-126.597157182076,48.6784877293659,2022-08-05 10:20:52,23.4678160992707,NA,0.928799986839294,NA,0.00026798399630934,NA,NA,"CAN_VI_deep",2022-08-05,76568.8747195432,76.5688747195432,NA
-126.597336831385,48.6784044633369,2022-08-05 10:21:38,19.1582037117887,NA,NA,287.809997558594,NA,NA,NA,"CAN_VI_deep",2022-08-05,76584.9017418059,76.5849017418059,6.6056919338672
-126.597352453064,48.6783972228126,2022-08-05 10:21:42,14.8485913243067,32.0206568861385,NA,NA,NA,12.5968999862671,1024.12897685763,"CAN_VI_deep",2022-08-05,76586.2953994462,76.5862953994462,NA
-126.597395412682,48.6783773113709,2022-08-05 10:21:53,11.0928746730188,NA,1.19519996643066,NA,0.000978886033408344,NA,NA,"CAN_VI_deep",2022-08-05,76590.1279608719,76.5901279608719,NA
-126.597575061991,48.6782940453418,2022-08-05 10:22:39,7.33715802173079,NA,NA,287.234008789062,NA,NA,NA,"CAN_VI_deep",2022-08-05,76606.1550821967,76.6061550821967,6.59247208604688
-126.59759068367,48.6782868048176,2022-08-05 10:22:43,3.58144137044281,31.7823964700127,NA,NA,NA,13.9086999893188,1023.63950746543,"CAN_VI_deep",2022-08-05,76607.5487484496,76.6075487484496,NA
-126.597633643287,48.6782668933758,2022-08-05 10:22:54,5.52160860317063,NA,3.12479996681213,NA,0.00123384303878993,NA,NA,"CAN_VI_deep",2022-08-05,76611.3813335562,76.6113813335562,NA
-126.597813292597,48.6781836273468,2022-08-05 10:23:40,7.46177583589844,NA,NA,290.329010009766,NA,NA,NA,"CAN_VI_deep",2022-08-05,76627.4085538806,76.6274085538806,6.66350722996937
-126.597828914276,48.6781763868225,2022-08-05 10:23:44,9.40194306862626,31.769925721402,NA,NA,NA,13.8141002655029,1023.67512693728,"CAN_VI_deep",2022-08-05,76628.8022287391,76.6288022287391,NA
-126.597871873893,48.6781564753808,2022-08-05 10:23:55,15.0861561136017,NA,1.5407999753952,NA,0.000870948017109185,NA,NA,"CAN_VI_deep",2022-08-05,76632.6348375114,76.6326348375114,NA
